edge_tail,edge_head,length,capacity,speed
1294,921,1.215837,961,0
1294,1293,0.851091,961,0
1295,917,0.395682,99999,0
1295,1297,0.278217,99999,0
1296,1290,0.678374,99999,0
1297,906,0.871956,1201,0
1297,913,0.238308,1201,0
1297,1295,0.278217,99999,0
1298,1249,0.889093,14025,0
1299,1251,0.237185,2401,0
1299,1303,0.609368,2401,0
1300,1304,0.574743,14025,0
1301,1302,0.348766,2125,0
1301,4558,0.483741,2125,0
1302,1301,0.348766,2125,0
1302,6254,0.868719,2125,0
1303,923,0.189989,2401,0
1303,1299,0.609368,2401,0
1304,1305,0.467211,14025,0
1305,930,0.096821,14025,0
1306,1256,0.802616,2161,0
1306,1291,1.262231,2161,0
1306,1307,0.55794,99999,0
1307,1258,0.961428,99999,0
1307,1269,0.578781,99999,0
1307,1306,0.55794,99999,0
1308,933,0.610536,99999,0
1308,1309,1.45918,99999,0
1309,1308,1.45918,99999,0
1309,1312,0.479654,2161,0
1309,1314,0.729955,2161,0
1310,1311,0.914032,99999,0
1310,1313,0.376851,99999,0
1311,1257,0.476596,2161,0
1311,1310,0.914032,99999,0
1311,1312,0.352997,2161,0
1312,1309,0.479654,2161,0
1312,1311,0.352997,2161,0
1312,1313,1.039345,1201,0
1312,1319,0.891934,1201,0
1313,933,0.252883,1201,0
1313,1310,0.376851,99999,0
1313,1312,1.039345,1201,0
1314,1309,0.729955,2161,0
1314,1323,0.275493,2161,0
1315,1316,0.832361,99999,0
1315,1319,0.9162,99999,0
1316,1315,0.832361,99999,0
1316,1323,0.780013,2161,0
1316,1326,0.180921,2161,0
1317,1257,0.939536,99999,0
1317,1318,0.92138,1201,0
1318,1286,0.58366,1201,0
1318,1317,0.92138,1201,0
1318,1319,0.721015,1201,0
1319,1312,0.891934,1201,0
1319,1315,0.9162,99999,0
1319,1318,0.721015,1201,0
1320,1288,0.346981,2161,0
1320,1321,0.483514,2161,0
1321,1320,0.483514,2161,0
1321,1322,0.380539,2161,0
1322,1321,0.380539,2161,0
1322,1325,0.047548,2161,0
1323,1314,0.275493,2161,0
1323,1316,0.780013,2161,0
1323,1324,0.668156,99999,0
1324,1323,0.668156,99999,0
1325,1322,0.047548,2161,0
1325,1326,0.041887,2161,0
1326,1316,0.180921,2161,0
1326,1325,0.041887,2161,0
1327,784,0.315891,99999,0
1328,1361,0.662134,14025,0
1329,1330,0.708037,4250,0
1330,1347,0.318216,4250,0
1331,935,0.883949,99999,0
1331,1252,1.531961,1201,0
1331,1332,2.53064,1201,0
1331,1333,0.969132,99999,0
1332,774,0.329848,1201,0
1332,927,1.547228,1201,0
1332,1331,2.53064,1201,0
1333,1331,0.969132,99999,0
1333,1334,0.980074,99999,0
1333,1335,1.248332,99999,0
1334,1333,0.980074,99999,0
1334,1340,1.054851,1201,0
1334,1347,0.758134,1201,0
1334,1355,0.477477,1201,0
1335,828,0.598838,1201,0
1335,1333,1.248332,99999,0
1335,1340,0.849104,1201,0
1336,1337,0.578795,4250,0
1337,1345,0.32943,4250,0
1338,1339,0.572428,14025,0
1339,1344,0.262179,14025,0
1340,1334,1.054851,1201,0
1340,1335,0.849104,1201,0
1340,1366,0.154077,1201,0
1341,1274,0.41848,99999,0
1341,1355,0.491006,99999,0
1342,1274,0.685224,1201,0
1342,1355,0.443079,1201,0
1342,1356,0.379889,99999,0
1342,1365,0.394921,1201,0
1343,1250,0.127595,3188,0
1343,1329,0.333411,4250,0
1344,1264,0.334265,14025,0
1344,1345,0.08649,3188,0
1345,1266,0.099487,4250,0
1346,1259,0.575221,1201,0
1346,1263,0.349016,1201,0
1346,1350,0.368823,99999,0
1347,1334,0.758134,1201,0
1347,1348,0.3041,4250,0
1348,1349,0.646715,4250,0
1348,1356,0.51588,99999,0
1349,1364,0.475085,4250,0
1350,1346,0.368823,99999,0
1350,1351,0.671934,99999,0
1350,1352,0.579824,99999,0
1350,1353,0.67976,99999,0
1351,1259,0.242323,1201,0
1351,1350,0.671934,99999,0
1351,1362,0.242673,1201,0
1352,1350,0.579824,99999,0
1352,1357,0.610836,4250,0
1353,1350,0.67976,99999,0
1353,1354,0.534756,2161,0
1353,1363,0.043479,1201,0
1354,1282,0.080682,3188,0
1354,1352,0.484596,4250,0
1354,1353,0.534756,2161,0
1355,1334,0.477477,1201,0
1355,1341,0.491006,99999,0
1355,1342,0.443079,1201,0
1356,1342,0.379889,99999,0
1356,1348,0.51588,99999,0
1357,1362,0.377127,4250,0
1358,1359,0.633816,14025,0
1359,1338,0.623418,14025,0
1360,1284,0.144638,14025,0
1360,1364,0.119078,3188,0
1361,1360,1.372621,14025,0
1362,1336,0.280755,4250,0
1362,1351,0.242673,1201,0
1363,1267,0.535207,2161,0
1363,1270,0.296531,99999,0
1363,1353,0.043479,1201,0
1364,1272,0.133333,4250,0
1364,1365,0.17503,961,0
1365,1272,0.183922,1201,0
1365,1342,0.394921,1201,0
1365,1364,0.17503,961,0
1366,1289,1.398171,1201,0
1366,1340,0.154077,1201,0
1366,1367,0.714202,1201,0
1367,1274,0.244827,1201,0
1367,1276,0.890037,99999,0
1367,1366,0.714202,1201,0
1368,1275,0.784379,99999,0
1369,1275,0.157311,1201,0
1369,1370,0.331162,4250,0
1370,1404,0.74256,4250,0
1371,1372,0.654361,14025,0
1372,1383,0.122405,14025,0
1373,1374,0.645198,99999,0
1374,1373,0.645198,99999,0
1374,1401,0.164923,2161,0
1374,1405,0.06474,4250,0
1375,1376,0.105276,14025,0
1376,1391,0.601574,14025,0
1377,1375,0.728774,14025,0
1378,1375,0.085772,3188,0
1378,1379,0.761233,4250,0
1379,1390,0.149247,4250,0
1380,1382,0.102747,3188,0
1380,1409,1.184226,4250,0
1381,1380,0.044392,4250,0
1382,1410,1.010755,14025,0
1383,1382,0.499704,14025,0
1383,1404,0.074433,3188,0
1384,1377,0.091454,3188,0
1384,1385,0.270882,4250,0
1385,6407,0.058379,4250,0
1386,781,0.667516,99999,0
1386,1401,0.614678,2161,0
1386,1407,0.177433,2161,0
1387,1388,0.944319,2401,0
1387,1419,0.417067,2161,0
1388,786,0.589182,2161,0
1388,1387,0.944319,2401,0
1388,1399,0.493314,99999,0
1389,1271,0.697986,1201,0
1389,1279,0.551619,4250,0
1389,1394,0.087413,1201,0
1390,1395,0.151676,4250,0
1391,1390,0.141679,3188,0
1391,1392,0.92919,14025,0
1392,1281,0.327379,14025,0
1393,1371,0.249067,14025,0
1394,1369,0.514199,4250,0
1394,1389,0.087413,1201,0
1394,1396,0.087624,3188,0
1395,1285,0.573995,99999,0
1395,1389,0.484841,4250,0
1396,1393,0.423329,14025,0
1397,786,0.702314,99999,0
1398,1287,0.539935,99999,0
1399,1388,0.493314,99999,0
1400,830,0.849024,1201,0
1400,1275,0.99841,1201,0
1400,1403,0.362614,99999,0
1401,1374,0.164923,2161,0
1401,1386,0.614678,2161,0
1401,6408,0.065682,4250,0
1402,830,0.537155,1201,0
1402,1403,0.752354,99999,0
1402,1408,0.838131,1201,0
1403,1400,0.362614,99999,0
1403,1402,0.752354,99999,0
1403,1407,0.916872,99999,0
1404,1406,0.140497,4250,0
1405,1378,0.111424,4250,0
1406,1401,0.064431,4250,0
1407,777,0.456248,2161,0
1407,1386,0.177433,2161,0
1407,1403,0.916872,99999,0
1408,779,0.049048,1201,0
1408,1402,0.838131,1201,0
1409,1416,0.426458,4250,0
1410,1409,0.09534,3188,0
1410,1413,0.615008,14025,0
1411,1412,0.755605,4250,0
1411,1416,0.147816,4250,0
1412,1384,0.655387,4250,0
1412,1418,0.067048,3188,0
1413,1414,0.06724,3188,0
1413,1417,0.217701,14025,0
1414,792,0.402797,4250,0
1415,1418,0.285837,14025,0
1416,1411,0.147816,4250,0
1416,1414,0.154245,4250,0
1416,1421,0.290386,2161,0
1417,794,0.335729,14025,0
1418,1377,0.532264,14025,0
1419,788,0.343881,2161,0
1419,1387,0.417067,2161,0
1420,1421,0.221546,99999,0
1421,1416,0.290386,2161,0
1421,1420,0.221546,99999,0
1422,1423,1.25945,99999,0
1423,156,0.827383,1201,0
1423,1422,1.25945,99999,0
1423,1532,1.843081,1201,0
1424,1507,0.617548,4250,0
1425,1424,0.474339,4250,0
1425,7387,0.782155,99999,0
1426,1427,1.873214,1201,0
1426,1438,0.194501,1201,0
1426,1511,0.518666,99999,0
1427,1426,1.873214,1201,0
1427,1572,0.069667,4250,0
1427,1665,0.282627,1201,0
1428,1429,0.973641,3825,0
1428,1527,1.073238,3825,0
1428,1530,0.016611,1201,0
1429,1428,0.973641,3825,0
1429,1666,0.451311,3825,0
1429,1668,0.603851,99999,0
1430,1431,0.042482,6027,0
1430,1434,1.040931,3825,0
1430,1439,1.135445,3825,0
1430,1531,1.031967,99999,0
1431,1430,0.042482,6027,0
1431,1449,0.66869,6027,0
1432,1433,2.238745,4250,0
1432,1555,0.544294,99999,0
1432,1556,0.500062,4250,0
1433,1432,2.238745,4250,0
1433,1983,0.793057,4250,0
1433,1988,0.66538,99999,0
1434,1430,1.040931,3825,0
1434,1451,0.909578,99999,0
1434,1546,1.515559,3825,0
1435,1612,0.55229,4250,0
1436,1435,0.572375,4250,0
1436,1500,0.508694,99999,0
1437,1438,0.637982,99999,0
1438,1426,0.194501,1201,0
1438,1437,0.637982,99999,0
1438,1505,0.301762,1201,0
1439,1430,1.135445,3825,0
1439,1440,0.032605,1201,0
1439,1681,0.26773,3825,0
1439,1682,0.049495,1201,0
1440,1439,0.032605,1201,0
1440,1519,0.901819,1201,0
1441,1442,0.670269,99999,0
1441,1443,0.632278,99999,0
1441,1657,1.13991,99999,0
1442,1441,0.670269,99999,0
1442,1444,0.127752,1201,0
1442,1450,1.92582,1201,0
1443,1441,0.632278,99999,0
1443,1444,1.227196,1201,0
1443,1709,0.380543,1201,0
1444,1442,0.127752,1201,0
1444,1443,1.227196,1201,0
1444,1966,0.563655,1201,0
1444,1982,0.316802,99999,0
1445,1446,0.042508,2161,0
1445,6273,0.138705,6375,0
1445,6274,0.350908,99999,0
1446,1445,0.042508,2161,0
1446,1456,0.256019,2161,0
1447,1448,0.167948,3825,0
1447,1952,0.227246,99999,0
1447,1954,0.248578,3825,0
1448,1447,0.167948,3825,0
1448,1457,0.157754,3825,0
1449,1431,0.66869,6027,0
1449,1450,1.625394,6027,0
1449,1451,0.415453,99999,0
1450,1442,1.92582,1201,0
1450,1449,1.625394,6027,0
1450,1657,1.215301,6027,0
1450,1678,0.371558,1201,0
1451,1434,0.909578,99999,0
1451,1449,0.415453,99999,0
1452,45,1.81891,4250,0
1452,2001,1.290024,4250,0
1453,1454,1.038038,1201,0
1453,2039,0.048056,1201,0
1453,2040,0.410853,99999,0
1454,1453,1.038038,1201,0
1454,1709,0.490335,1201,0
1454,1712,0.612358,99999,0
1455,1456,0.294919,99999,0
1455,2006,0.290214,99999,0
1456,1446,0.256019,2161,0
1456,1455,0.294919,99999,0
1456,1827,0.215583,2161,0
1457,1448,0.157754,3825,0
1457,1458,0.251543,2161,0
1457,2059,0.123101,3825,0
1458,1457,0.251543,2161,0
1458,1827,0.299593,2161,0
1459,1460,0.563243,99999,0
1460,1459,0.563243,99999,0
1460,1925,0.040695,3825,0
1460,1954,0.149148,3825,0
1461,1462,0.792177,99999,0
1461,1483,0.902596,99999,0
1462,1461,0.792177,99999,0
1462,1464,1.433889,961,0
1462,1489,0.129272,961,0
1463,1464,0.039883,961,0
1463,1481,0.975502,3825,0
1463,1483,0.995709,3825,0
1464,1462,1.433889,961,0
1464,1463,0.039883,961,0
1465,1466,1.211796,99999,0
1465,1484,1.544475,99999,0
1465,1485,1.079759,99999,0
1466,1465,1.211796,99999,0
1466,1494,0.079137,1201,0
1466,1499,1.475704,1201,0
1467,1468,2.346549,99999,0
1467,1491,0.92604,99999,0
1468,1467,2.346549,99999,0
1468,1515,0.387083,1201,0
1468,1522,0.398613,1201,0
1469,1470,0.281173,3825,0
1469,1471,0.116839,3825,0
1469,1502,0.036625,1201,0
1470,1469,0.281173,3825,0
1470,1523,0.388329,3825,0
1471,1469,0.116839,3825,0
1471,1481,1.571448,3825,0
1472,1473,0.738907,99999,0
1473,1472,0.738907,99999,0
1473,1476,0.531782,3825,0
1473,1523,0.178555,3825,0
1474,1475,0.861169,99999,0
1474,1523,0.771665,99999,0
1475,1474,0.861169,99999,0
1475,1477,1.709109,1201,0
1475,1491,0.709575,1201,0
1476,1473,0.531782,3825,0
1476,1477,0.022748,1201,0
1476,1524,0.200279,3825,0
1477,1475,1.709109,1201,0
1477,1476,0.022748,1201,0
1478,154,0.44394,1201,0
1478,1480,0.961814,1201,0
1478,1484,0.852664,1201,0
1479,210,0.711321,99999,0
1479,1480,1.966281,99999,0
1480,1478,0.961814,1201,0
1480,1479,1.966281,99999,0
1480,1485,0.859713,1201,0
1481,1463,0.975502,3825,0
1481,1471,1.571448,3825,0
1481,1482,0.061588,1201,0
1482,1481,0.061588,1201,0
1482,1485,1.282488,1201,0
1483,210,0.366953,3825,0
1483,1461,0.902596,99999,0
1483,1463,0.995709,3825,0
1484,766,0.880034,1201,0
1484,1465,1.544475,99999,0
1484,1478,0.852664,1201,0
1485,1465,1.079759,99999,0
1485,1480,0.859713,1201,0
1485,1482,1.282488,1201,0
1486,212,0.711734,961,0
1486,1489,1.550675,961,0
1487,212,0.394973,1201,0
1487,1490,1.4282,1201,0
1488,1489,1.366673,99999,0
1488,1490,0.921488,99999,0
1489,1462,0.129272,961,0
1489,1486,1.550675,961,0
1489,1488,1.366673,99999,0
1490,1487,1.4282,1201,0
1490,1488,0.921488,99999,0
1490,1493,0.380262,1201,0
1491,1467,0.92604,99999,0
1491,1475,0.709575,1201,0
1491,1493,0.539296,1201,0
1492,212,1.115544,99999,0
1493,1490,0.380262,1201,0
1493,1491,0.539296,1201,0
1494,1466,0.079137,1201,0
1494,1495,1.004758,99999,0
1494,1502,1.990409,1201,0
1495,1494,1.004758,99999,0
1495,1496,1.68612,99999,0
1496,1495,1.68612,99999,0
1496,1497,0.530424,1201,0
1496,1501,1.071356,1201,0
1497,1496,0.530424,1201,0
1497,1499,1.126218,1201,0
1498,1499,1.822858,99999,0
1499,769,1.402411,1201,0
1499,1466,1.475704,1201,0
1499,1497,1.126218,1201,0
1499,1498,1.822858,99999,0
1500,1436,0.508694,99999,0
1501,1496,1.071356,1201,0
1501,1503,0.739068,99999,0
1501,1508,0.319601,1201,0
1502,1469,0.036625,1201,0
1502,1494,1.990409,1201,0
1503,1501,0.739068,99999,0
1504,1505,0.847427,99999,0
1505,1438,0.301762,1201,0
1505,1504,0.847427,99999,0
1505,1506,0.280881,1201,0
1506,1505,0.280881,1201,0
1506,1508,0.108831,1201,0
1507,1506,0.161443,4250,0
1508,1436,0.768409,4250,0
1508,1501,0.319601,1201,0
1508,1506,0.108831,1201,0
1509,1613,0.538674,4250,0
1510,1509,0.242057,4250,0
1510,7386,0.452262,99999,0
1511,1426,0.518666,99999,0
1512,1513,0.970232,3825,0
1512,1524,0.411973,3825,0
1512,1525,0.677723,99999,0
1513,1512,0.970232,3825,0
1513,1527,0.191121,3825,0
1513,1528,0.444793,99999,0
1514,1515,0.644904,1201,0
1514,1521,0.05564,1201,0
1514,1528,0.69187,99999,0
1515,1468,0.387083,1201,0
1515,1514,0.644904,1201,0
1516,1517,0.562499,1201,0
1516,1518,0.359397,99999,0
1516,1529,0.183016,1201,0
1517,1516,0.562499,1201,0
1517,1519,0.662204,1201,0
1517,1521,0.927027,1201,0
1518,1516,0.359397,99999,0
1518,1519,0.567368,99999,0
1519,1440,0.901819,1201,0
1519,1517,0.662204,1201,0
1519,1518,0.567368,99999,0
1520,1521,0.613579,99999,0
1521,1514,0.05564,1201,0
1521,1517,0.927027,1201,0
1521,1520,0.613579,99999,0
1522,1468,0.398613,1201,0
1522,1524,0.027463,1201,0
1523,1470,0.388329,3825,0
1523,1473,0.178555,3825,0
1523,1474,0.771665,99999,0
1524,1476,0.200279,3825,0
1524,1512,0.411973,3825,0
1524,1522,0.027463,1201,0
1525,1512,0.677723,99999,0
1526,1527,0.622136,99999,0
1527,1428,1.073238,3825,0
1527,1513,0.191121,3825,0
1527,1526,0.622136,99999,0
1528,1513,0.444793,99999,0
1528,1514,0.69187,99999,0
1528,1529,0.777026,99999,0
1529,1516,0.183016,1201,0
1529,1528,0.777026,99999,0
1529,1530,0.534954,1201,0
1530,1428,0.016611,1201,0
1530,1529,0.534954,1201,0
1531,1430,1.031967,99999,0
1532,1423,1.843081,1201,0
1532,1533,1.792034,1201,0
1533,1532,1.792034,1201,0
1533,1535,0.359893,1201,0
1534,158,3.102956,3825,0
1534,1535,0.887404,3825,0
1534,1536,0.460179,99999,0
1535,1533,0.359893,1201,0
1535,1534,0.887404,3825,0
1535,1551,0.567678,4250,0
1536,1534,0.460179,99999,0
1536,1553,1.02588,99999,0
1537,1538,0.012439,1201,0
1537,1539,0.629664,4250,0
1537,1554,1.077515,4250,0
1538,1537,0.012439,1201,0
1538,6585,0.871764,1201,0
1539,1537,0.629664,4250,0
1539,1540,0.878222,4250,0
1540,1539,0.878222,4250,0
1540,1541,0.02202,4250,0
1540,1558,0.556641,4250,0
1541,1540,0.02202,4250,0
1541,1543,1.197127,4250,0
1542,214,1.098465,99999,0
1543,1541,1.197127,4250,0
1543,1544,0.496784,4250,0
1543,6585,0.984461,1201,0
1543,6632,0.732743,1201,0
1544,1543,0.496784,4250,0
1544,6639,0.961939,4250,0
1545,1546,0.611173,3825,0
1545,1552,0.298997,4250,0
1545,6525,0.052996,4250,0
1546,1434,1.515559,3825,0
1546,1545,0.611173,3825,0
1546,1556,0.044465,4250,0
1547,1548,0.229938,4250,0
1547,1549,0.720921,99999,0
1547,1553,0.452872,4250,0
1548,1547,0.229938,4250,0
1548,6525,0.421153,4250,0
1549,1547,0.720921,99999,0
1550,1551,1.144014,99999,0
1551,1535,0.567678,4250,0
1551,1550,1.144014,99999,0
1551,1552,0.365331,4250,0
1552,1545,0.298997,4250,0
1552,1551,0.365331,4250,0
1553,1536,1.02588,99999,0
1553,1547,0.452872,4250,0
1553,1554,0.165751,4250,0
1554,1537,1.077515,4250,0
1554,1553,0.165751,4250,0
1555,1432,0.544294,99999,0
1556,1432,0.500062,4250,0
1556,1546,0.044465,4250,0
1557,1558,1.138946,99999,0
1558,1540,0.556641,4250,0
1558,1557,1.138946,99999,0
1558,1559,2.518786,4250,0
1559,45,0.633403,4250,0
1559,1558,2.518786,4250,0
1559,1560,0.877921,99999,0
1560,1559,0.877921,99999,0
1561,783,0.484774,1201,0
1561,785,0.843791,1201,0
1562,1563,1.495236,99999,0
1562,1630,0.348368,99999,0
1563,785,0.254689,2161,0
1563,1562,1.495236,99999,0
1563,1739,0.811735,2161,0
1564,1565,0.555404,4250,0
1564,1582,0.60057,4250,0
1564,1620,0.634037,1201,0
1564,1635,0.951456,4250,0
1565,1564,0.555404,4250,0
1565,1746,0.371873,4250,0
1565,1754,0.277784,99999,0
1566,1632,0.772082,9350,0
1566,1641,0.239699,3188,0
1567,1566,1.419677,9350,0
1567,1569,0.846288,4250,0
1568,1569,1.354405,9350,0
1569,1840,0.220251,4250,0
1570,1571,0.55121,99999,0
1570,1607,0.625691,99999,0
1570,1638,0.655844,99999,0
1571,1570,0.55121,99999,0
1571,1583,0.653778,4250,0
1571,1608,0.578915,961,0
1571,1745,0.131306,4250,0
1572,1427,0.069667,4250,0
1572,1618,0.729453,4250,0
1573,1574,0.32861,99999,0
1573,1704,0.432604,99999,0
1573,1705,0.336971,99999,0
1574,1573,0.32861,99999,0
1574,1584,0.228444,1201,0
1574,1594,0.282485,1201,0
1575,1576,0.656329,4250,0
1575,1597,0.10642,4250,0
1575,1707,0.622569,99999,0
1576,1575,0.656329,4250,0
1576,1832,0.063829,4250,0
1576,1841,0.575674,6027,0
1577,1578,0.400924,6027,0
1577,1655,0.576525,99999,0
1577,1713,0.156014,6027,0
1578,1577,0.400924,6027,0
1578,1810,1.113676,6027,0
1578,1860,1.344908,99999,0
1579,1580,1.042844,99999,0
1579,1581,0.542165,99999,0
1579,1739,0.869944,99999,0
1580,1579,1.042844,99999,0
1580,1620,0.46999,1201,0
1580,1628,0.258434,1201,0
1581,1579,0.542165,99999,0
1581,1582,0.370441,4250,0
1581,1738,0.096294,4250,0
1582,1564,0.60057,4250,0
1582,1581,0.370441,4250,0
1582,6532,0.518585,1201,0
1583,1571,0.653778,4250,0
1583,1584,0.947956,1201,0
1583,1586,0.203057,4250,0
1584,1574,0.228444,1201,0
1584,1583,0.947956,1201,0
1584,1703,0.454249,1201,0
1584,1706,0.342958,1201,0
1585,1586,0.315587,4250,0
1585,1602,0.366707,99999,0
1585,1603,0.695856,4250,0
1586,1583,0.203057,4250,0
1586,1585,0.315587,4250,0
1586,1830,0.358585,4250,0
1586,1843,0.378034,6027,0
1587,1588,0.510565,99999,0
1587,1589,0.387397,99999,0
1587,1604,0.313567,99999,0
1588,1587,0.510565,99999,0
1588,1813,0.084087,4250,0
1588,1892,0.225022,4250,0
1589,1587,0.387397,99999,0
1589,1603,0.480201,4250,0
1589,1814,0.114902,4250,0
1590,1591,0.608176,99999,0
1590,1604,0.203291,99999,0
1590,1785,0.38405,99999,0
1591,1590,0.608176,99999,0
1591,1593,0.23097,4250,0
1591,1604,0.638326,3825,0
1591,1869,0.23371,3825,0
1591,1892,0.306562,4250,0
1592,1593,0.223241,4250,0
1592,1605,0.177842,99999,0
1592,1795,0.108772,4250,0
1593,1591,0.23097,4250,0
1593,1592,0.223241,4250,0
1593,1904,0.203632,99999,0
1594,1574,0.282485,1201,0
1594,1595,0.814945,6027,0
1594,1829,0.347756,99999,0
1594,1841,0.330779,6027,0
1594,6640,0.199825,1201,0
1595,1594,0.814945,6027,0
1595,1693,0.387007,6027,0
1595,1704,0.063071,2125,0
1596,1597,0.09662,99999,0
1596,1609,0.475204,99999,0
1597,1575,0.10642,4250,0
1597,1596,0.09662,99999,0
1597,1610,0.21394,4250,0
1598,1599,0.402775,3825,0
1598,4507,0.377459,3825,0
1599,1598,0.402775,3825,0
1599,4544,0.460051,3825,0
1599,4664,0.3154,99999,0
1600,1601,0.463129,4250,0
1601,1610,0.070949,4250,0
1601,1694,0.923743,4250,0
1602,1585,0.366707,99999,0
1602,1814,0.378581,99999,0
1603,1585,0.695856,4250,0
1603,1589,0.480201,4250,0
1603,1731,0.58676,4250,0
1603,1744,0.592791,4250,0
1604,1587,0.313567,99999,0
1604,1590,0.203291,99999,0
1604,1591,0.638326,3825,0
1604,1731,0.433959,3825,0
1605,1592,0.177842,99999,0
1606,1607,0.571249,1201,0
1606,1608,0.595422,961,0
1606,1706,0.068557,1201,0
1607,1570,0.625691,99999,0
1607,1606,0.571249,1201,0
1608,1571,0.578915,961,0
1608,1606,0.595422,961,0
1609,1596,0.475204,99999,0
1609,1834,0.167534,6027,0
1609,1838,0.506382,3188,0
1610,1597,0.21394,4250,0
1610,1601,0.070949,4250,0
1610,1609,0.417025,4250,0
1611,6547,0.563718,4250,0
1611,7385,0.534469,99999,0
1612,1611,0.081977,4250,0
1613,1425,0.127532,4250,0
1614,1622,0.033831,4250,0
1614,6544,0.125792,4250,0
1615,1614,0.452393,4250,0
1616,1617,0.341594,4250,0
1617,6533,0.583207,4250,0
1618,1572,0.729453,4250,0
1618,1619,0.873181,4250,0
1618,1623,0.283213,99999,0
1619,1618,0.873181,4250,0
1619,1637,0.36079,4250,0
1620,1564,0.634037,1201,0
1620,1580,0.46999,1201,0
1620,1621,0.943907,99999,0
1621,1620,0.943907,99999,0
1621,1635,0.350007,99999,0
1622,1614,0.033831,4250,0
1622,1616,0.44838,4250,0
1623,1618,0.283213,99999,0
1623,6554,0.304647,99999,0
1623,6559,0.488401,99999,0
1624,783,1.266249,99999,0
1625,1626,0.498027,99999,0
1626,783,0.683706,1201,0
1626,1625,0.498027,99999,0
1626,1629,0.32011,1201,0
1627,1628,0.481471,99999,0
1628,1580,0.258434,1201,0
1628,1627,0.481471,99999,0
1628,1630,0.083589,1201,0
1629,1626,0.32011,1201,0
1629,1630,0.228218,1201,0
1630,1562,0.348368,99999,0
1630,1628,0.083589,1201,0
1630,1629,0.228218,1201,0
1631,1633,0.097205,4250,0
1631,1637,0.282189,4250,0
1631,6534,0.141943,4250,0
1632,1631,0.165917,4250,0
1633,1631,0.097205,4250,0
1633,1634,0.14906,4250,0
1633,1635,0.595384,4250,0
1634,1568,0.754617,9350,0
1635,1564,0.951456,4250,0
1635,1621,0.350007,99999,0
1635,1633,0.595384,4250,0
1636,1637,0.390373,99999,0
1636,6557,0.282931,99999,0
1636,6559,0.35561,99999,0
1637,1619,0.36079,4250,0
1637,1631,0.282189,4250,0
1637,1636,0.390373,99999,0
1638,1570,0.655844,99999,0
1638,1639,0.544783,4250,0
1639,1638,0.544783,4250,0
1639,1640,0.277075,4250,0
1640,1568,0.236597,3188,0
1640,1639,0.277075,4250,0
1640,1641,0.078736,4250,0
1641,1640,0.078736,4250,0
1642,1643,0.681909,99999,0
1643,1642,0.681909,99999,0
1643,1696,0.182208,6027,0
1643,6558,0.466777,6027,0
1644,1645,0.495862,4250,0
1644,1646,0.02416,1201,0
1644,1666,0.55156,4250,0
1644,6750,0.022509,961,0
1645,1644,0.495862,4250,0
1645,1650,0.438987,3825,0
1645,1653,0.064948,4250,0
1646,1644,0.02416,1201,0
1646,1697,0.443362,1201,0
1647,1648,0.420917,3825,0
1647,1649,0.22753,3825,0
1647,1672,0.247629,99999,0
1648,1647,0.420917,3825,0
1648,1662,0.023292,961,0
1648,1679,0.555224,3825,0
1649,1647,0.22753,3825,0
1649,1650,0.317674,3825,0
1649,1668,0.699929,99999,0
1650,1645,0.438987,3825,0
1650,1649,0.317674,3825,0
1650,1663,0.01582,961,0
1651,1652,1.0891,1201,0
1651,1656,0.489103,99999,0
1651,1673,0.13086,1201,0
1652,1651,1.0891,1201,0
1652,1675,0.215289,1201,0
1652,1678,0.132995,1201,0
1653,1645,0.064948,4250,0
1653,1654,0.029243,1201,0
1653,1701,0.381898,4250,0
1654,1653,0.029243,1201,0
1654,1673,0.802921,1201,0
1655,1577,0.576525,99999,0
1655,1694,0.36171,99999,0
1656,1651,0.489103,99999,0
1656,1658,0.490121,99999,0
1657,1441,1.13991,99999,0
1657,1450,1.215301,6027,0
1657,1711,0.436412,6027,0
1658,1656,0.490121,99999,0
